,Country Code,Year,Agriculture,Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,High-tech exports,Industry,Manufacturing,NY.GDP.MINR.RT.ZS,NY.GDP.NGAS.RT.ZS,NY.GDP.PETR.RT.ZS,NY.GDP.TOTL.RT.ZS,Services
0,ABW,1990,,,32967.377,,,,,0.0,0.0,0.0,0.00155226229781905,
1,ABW,1991,,,34292.324,,,,,0.0,0.0,0.0,0.00163386762871304,
2,ABW,1992,,,35073.111,,,,,0.0,0.0,0.0,0.00137919973940525,
3,ABW,1993,,,35244.59,,,,,0.0,0.0,0.0,0.000925240173915881,
4,ABW,1994,,,36215.205,,,,,0.0,0.0,0.0,0.000937261565324962,
5,ABW,1995,0.505922165820643,,36094.061,25.498,,15.3963620981387,2.51776649746193,0.0,0.0,0.0,0.00116658771218565,81.0363790186125
6,ABW,1996,0.48582995951417,,35131.701,25.114,,14.9874493927126,2.51012145748988,0.0,0.0,0.0,0.00081940211530906,80.9753036437247
7,ABW,1997,0.429978118161926,,36168.376,22.887,,17.1338439095551,2.47702407002188,0.0,0.0,0.0,0.00100250493075445,79.5882567469001
8,ABW,1998,0.407916806440792,,35991.147,21.688,,17.5109023817511,2.7940288493794,0.0,0.0,0.0,0.000848352981616005,79.4659510231466
9,ABW,1999,0.383268482490272,,35993.132,22.884,,15.5483138780804,3.59922178988327,0.0,0.0,0.0,0.000717901853338623,80.8553826199741
10,ABW,2000,0.0186075360521011,,38361.726,22.251,,13.1759545308158,4.10096377494424,0.0,0.0,0.000959488886147264,0.00166277142064697,79.0896322626048
11,ABW,2001,0.0186174866510853,,39593.982,21.673,,13.0540690696972,4.27707297760187,0.0,0.0,0.000698232167894007,0.0014191795529938,79.3222468949744
12,ABW,2002,0.0180539339920836,,38949.239,21.491,,13.2416208673862,4.4258336418259,0.0,0.0,0.000720702919318894,0.00137100806940249,79.3752598456588
13,ABW,2003,0.0180105822419485,,38935.868,27.032,,14.8922098082515,4.77750508341168,0.0,0.0,0.000760651086559827,0.00145277793252244,77.40907252334
14,ABW,2004,0.0175662581169615,,40893.21,20.714,,15.5965082540353,5.62202020887743,0.0,0.0,0.000906166596082593,0.00158368130684963,76.456580991723
15,ABW,2005,0.0173277773977134,,39695.063,21.52,,16.2974611255338,6.18729480964419,0.0,0.0,0.00131405293432615,0.00197275799182091,75.541061032835
16,ABW,2006,0.0175077037289373,,39427.559,22.285,,17.6558632372378,6.56566033561861,0.0,0.0,0.00152577280324417,0.002449482525579,73.7471756386862
17,ABW,2007,0.0178385963799542,,40343.732,21.574,,17.4795502921148,6.66602266899619,0.0,0.0,0.00153973985727839,0.00243696444079606,72.0518850702006
18,ABW,2008,0.0169973987102413,,40771.924,26.825,,16.1823488793703,6.67084036318234,0.0,0.0,0.00195640008459108,0.00287298171598646,73.1525399615721
19,ABW,2009,0.0199068534264945,,35766.869,24.257,4.01259892391419,13.0430359920285,4.20598999407169,0.0,0.0,0.00109429704736333,0.0020412189607002,75.7664029190885
20,ABW,2010,0.0204920878910203,,34709.273,26.957,4.13079661839726,11.5460620013165,2.86046777972098,0.0,0.0,0.00156960653691674,0.00387013761309746,78.5445335192497
21,ABW,2011,0.0203949029261921,,35615.545,20.77,4.79098828956432,12.3664483303712,4.20609398852294,0.0,0.0,0.00192689765446378,0.00380977060432498,77.4233295663828
22,ABW,2012,0.0214687486582032,,34730.664,21.806,11.2591842958297,10.0760634560669,1.99163765537339,0.0,0.0,0.00149030629815309,0.00340775585550675,79.5391289840283
23,ABW,2013,0.0178174595128952,,36416.742,23.406,5.14004404663994,10.7496624410616,3.26264307471188,0.0,0.0,0.0,0.00245165331607624,80.1808205902658
24,ABW,2014,0.0148129732019303,,35459.05,22.376,7.32285526890136,10.799498200524,3.43935218464331,0.0,0.0,0.0,0.00323517161852513,80.2286442466312
25,ABW,2015,0.0125197884306596,,34879.199,23.898,4.96898579074605,12.4688230870932,3.58527899141791,0.0,0.0,0.0,0.00238765944448716,79.1390533682379
26,ABW,2016,0.0186117680674113,,35211.099,23.664,4.04238531863215,12.7138223459928,3.68902469279816,0.0,0.0,0.0,0.0033437423337293,78.731130541331
27,ABW,2017,0.0239185699152083,,37690.202,21.971,6.6179822555614,12.3948233277596,3.73375379915049,0.0,0.0,0.0,0.00282719063862959,78.987879571807
28,ABW,2018,0.0222530297372096,,38526.637,22.222,8.51650729790994,11.3581680555627,3.22501820314885,0.0,0.0,0.0,0.00188469168678285,79.7291610181486
29,ABW,2019,0.0275726826443453,,37537.78,23.445,4.95360767044503,11.3720370882194,2.56243337150077,0.0,0.0,0.0,0.00168011577104813,78.327443703031
30,ABW,2020,,,28697.096,24.007,6.7561753872818,,,0.0,0.0,0.0,0.00303719334778541,
31,ABW,2021,,,36930.258,19.698,4.81705330254684,,,0.0,0.0,0.0,0.0020661282461218,
32,ABW,2022,,,40940.974,21.214,7.12514654462656,,,,,,,
33,ABW,2023,,,43178.994,23.536,6.86800836378335,,,,,,,
34,ABW,2024,,,43694.872,23.192,,,,,,,,
35,AFG,1990,,,,,,,,,,,,
36,AFG,1991,,,,,,,,,,,,
37,AFG,1992,,,,,,,,,,,,
38,AFG,1993,,,,,,,,,,,,
39,AFG,1994,,,,,,,,,,,,
40,AFG,1995,,-0.451,,,,,,,,,,
41,AFG,1996,,-0.477,,,,,,,,,,
42,AFG,1997,,0.063,,,,,,,,,,
43,AFG,1998,,-0.278,,,,,,,,,,
44,AFG,1999,,-0.249,,,,,,,,,,
45,AFG,2000,,-0.169,,,,,,,,,,
46,AFG,2001,,0.021,,,,,,,,,,
47,AFG,2002,38.6278918638443,-0.334,1442.769,6.845,,23.8101270064854,18.8227521829407,0.0,0.231561307228384,0.030789275783499,1.27614880703829,36.1511545995992
48,AFG,2003,37.4188554431481,-0.485,1506.218,9.826,,22.7108641828326,16.9238662341696,0.0,0.036729700085138,0.0256328025661278,0.731312589343673,37.4448038407261
49,AFG,2004,29.7210671376957,-0.468,1459.345,12.676,,26.2267897500666,17.5540062570161,0.0,0.0283021705785469,0.0256051597697051,0.458919792113206,41.1108953364243
50,AFG,2005,31.114854912062,-0.135,1576.698,14.733,,26.8120992326398,16.5982122192596,0.0,0.0230939370293463,0.0258476198749782,0.393192771402782,39.0077871841904
51,AFG,2006,28.6359685844686,-0.682,1611.291,18.946,,28.2107680719994,16.3855371972017,0.0,0.0175735938615238,0.0214070372585048,0.504174403493816,39.8310243252872
52,AFG,2007,30.1050113574013,-0.842,1758.615,18.986,,26.8822416082148,17.7473095255876,0.0,0.0140511789653461,0.0144464639818204,0.449500569922326,40.294685221301
53,AFG,2008,24.8922700059742,-0.206,1781.227,17.036,,26.9156280026285,17.839116299,0.0,0.0162665856535653,0.015736313879498,0.601665824760427,45.4098308716488
54,AFG,2009,29.2975010547259,0.458,2093.415,19.391,,21.8971222069406,13.14987660941,0.0,0.0102634444245309,0.00524173800288766,0.424658195958387,45.2444349261482
55,AFG,2010,26.2100685374552,-0.008,2207.108,21.722,,21.1514206977128,12.5225768432907,0.0,0.0403224481935062,0.00514945564866915,0.62533261319642,48.8793769096891
56,AFG,2011,23.7436639877543,-0.852,2278.485,21.265,,22.7402524820273,13.7791892429929,0.0,0.0451518313015526,0.00660239543706919,0.836389660299977,49.6968203962567
57,AFG,2012,24.390873626371,-0.833,2513.139,25.21,,21.1578071539751,12.4860851363953,0.0,0.0464655939898396,0.109823883946021,0.684675468598181,50.5793979236606
58,AFG,2013,22.8106627361766,-1.058,2569.343,24.346,,20.4446053132561,11.4998672561905,0.00231624131877265,0.0341687943179892,0.0672901618424767,0.603571665401867,52.6827434733525
59,AFG,2014,22.1370413719574,-0.956,2555.967,23.684,,21.2296632181805,11.477587555803,0.00299451617981368,0.00462181980835445,0.0407438655716957,0.542756499666634,52.9908650351499
60,AFG,2015,20.6343227166798,-1.302,2506.346,24.569,,22.1240424906926,11.4200060049012,0.00198882413948307,0.0021525915335507,0.0136357996041316,0.469916949251438,53.2352934986503
61,AFG,2016,25.7403140364582,-1.543,2492.647,28.156,,10.4668076938201,4.1141966128347,0.00281249304025955,0.00213017870477219,0.00944508042929387,0.617409905168126,59.0232164144095
62,AFG,2017,26.4201990834448,-1.127,2515.553,27.059,,10.0518739969063,3.53042246146676,0.0,0.00193733204041791,0.0134270806666745,0.702981728943138,58.3290500097748
63,AFG,2018,22.0428967527575,-1.263,2392.418,30.57,0.0,13.3872469597976,6.16017721650239,0.0,0.00151202723141628,0.018854416706035,0.855264249305936,59.4774229106653
64,AFG,2019,25.7739707394105,-1.156,2439.677,26.941,0.0,14.0581123697768,7.04318108092508,0.0,0.00152718893968035,0.0127772897517024,0.682287828246046,55.4728067408306
65,AFG,2020,29.9755825210461,-1.134,2328.757,25.694,,12.9525996015547,7.52811462924912,0.0,0.00134755113216414,0.00517761905886768,0.305978171646739,52.5721090890613
66,AFG,2021,33.5976188725451,-1.133,1945.371,17.449,,14.2736570191788,8.49315681616916,0.0,0.00195353922210792,0.0178695056581909,0.428525449642917,47.160422387969
67,AFG,2022,33.7014323213923,-1.347,1793.916,15.118,,16.0503677223963,10.1902619598408,,,,,45.0499087998591
68,AFG,2023,34.7432471445174,-1.316,,,,13.4498227120978,7.5409168634476,,,,,46.3743698691993
69,AFG,2024,,,,,,,,,,,,
70,AGO,1990,,,2933.412,,,,,0.0,0.0795872176902704,28.0268256543238,29.1038270597221,
71,AGO,1991,,,3180.311,,,,,0.0,0.078435847881649,16.8761491015161,17.9679803050029,
72,AGO,1992,,,3429.696,,,,,0.0,0.0905957741900589,27.0256548842449,28.4793982385248,
73,AGO,1993,,,3687.462,,,,,0.0,0.160844205980298,34.5185265508012,36.6624684792486,
74,AGO,1994,,,3946.765,,,,,0.0,0.221467333218776,40.5755094827092,43.6365130125438,
75,AGO,1995,6.65321372200356,-1.914,4214.831,,,60.2851757873636,3.64628079359054,0.0,0.206519283558313,41.0188156720936,44.2109966299264,33.0616104906329
76,AGO,1996,7.02686916586973,-2.328,4533.696,39.104,,67.8206759362436,3.44574999431473,0.0,0.159734205456364,39.0741439653244,41.3617166839795,25.1524548978866
77,AGO,1997,9.00201794169947,-1.57,4703.96,34.882,,60.757741389497,4.37839118384962,0.0,0.158566178380028,37.3490232506807,39.4514891636558,30.2402406688035
78,AGO,1998,12.9111824086392,-1.579,4765.766,27.629,,55.1572893027623,6.25937084278895,0.0,0.136441188557766,21.7476800076135,24.2693807744448,31.9315282885985
79,AGO,1999,6.29025682837342,-1.505,4715.12,41.128,,72.7173723137849,3.22287577892959,0.0,0.161428826039536,38.5242698405316,40.8033543240701,20.9923708578417
80,AGO,2000,5.66468956353548,-1.938,4704.042,42.858,,72.1229549419033,2.89016332100962,0.0,0.196300643661974,57.5134839616206,59.1425103628059,22.2123554945612
81,AGO,2001,8.15637702246655,-1.454,4743.472,37.463,,64.8838115415289,3.87310081436431,0.0,0.210594107007388,42.5915766791073,44.219476594374,26.9598114360045
82,AGO,2002,5.8395499748266,-1.898,5214.845,28.681,,56.0757965388459,3.66182566484066,0.0,0.131900390989224,31.7610292464785,32.8837159773494,37.9075789655613
83,AGO,2003,6.19838450193387,-1.812,5190.531,29.715,,53.1169977877105,3.99981452887264,0.0,0.135113552616191,27.1162657537214,28.4066969543848,41.1829874636929
84,AGO,2004,6.25087790478717,-0.848,5560.617,30.987,,54.6299332781384,4.68193830870652,0.0,0.123797564311738,32.9626955078503,33.7707170143085,40.3474731127873
85,AGO,2005,5.06040294790886,-1.257,6172.758,33.697,,60.4019934569532,3.91288354903499,0.0,0.0367077834483982,42.2206783158613,42.7600742732017,35.5267258263529
86,AGO,2006,5.19128018876127,-1.654,6642.628,40.027,,58.109331166465,3.61281577438344,0.0,0.0801485865290752,40.2786520912475,40.7534428993222,37.1568468383723
87,AGO,2007,5.24227833734658,-1.649,7302.588,42.44,,61.8835378515421,3.399491640092,0.0,0.075690352036519,45.3976036521592,45.881176080136,34.6118783461354
88,AGO,2008,4.80533933843347,-1.516,7825.396,48.431,,60.2548203971699,3.46173680669987,0.0,0.0566358779076589,52.1013581243545,52.5607729557913,34.3382017589612
89,AGO,2009,6.62119676383424,-0.96,7606.389,37.11,,44.0563741288187,5.10942154872725,0.0,0.0619194883478922,29.7782995191992,30.3114661376593,48.9906714059621
90,AGO,2010,6.18029349810839,-1.427,7683.606,42.789,,52.3684375791632,4.54177403520362,0.0,0.0633424630809303,37.7085091832735,38.1623101146694,41.887025816932
91,AGO,2011,5.84568087986773,-1.23,7657.088,45.483,,56.0265138898967,4.16780473313727,0.0,0.0704815977652541,38.6184358197859,39.0226784952754,39.0758307473749
92,AGO,2012,6.06962999112471,-1.322,8004.574,41.34,,56.9182189644947,4.40328953329052,0.0,0.0646914683950498,34.3328389540912,34.7310076331615,39.6049455482436
93,AGO,2013,6.50749231982044,-1.265,8093.129,36.746,,53.3628521772331,4.82734265180973,0.0,0.0689984474570451,29.0014846107501,29.4000452272015,42.7849146737659
94,AGO,2014,7.5470567791822,-1.736,8176.552,30.736,,46.2033255675024,4.76307157240238,0.0,0.0508980853938274,21.736607448329,22.124247625088,46.8139275295854
95,AGO,2015,9.12253437222206,-1.078,7960.448,24.134,12.6044858942473,41.9330921928439,5.68514480307257,0.0,0.0604405605969015,12.7187303090272,13.3056748880613,48.6598885686327
96,AGO,2016,9.83116886032956,-1.092,7481.876,17.523,12.9883050935056,42.6435678702129,6.75268074236392,0.0,0.158766315983972,19.7483988340046,20.8851202682195,46.980995527677
97,AGO,2017,10.0169959653141,-1.581,7210.026,17.516,19.3839506955365,42.1679537698985,6.58054965735374,0.0,0.476162010407452,24.7110060055382,25.9503299089307,46.7626248264264
98,AGO,2018,8.60774180183334,-1.505,6872.841,22.866,23.3127754550372,47.9315418514046,6.05946923337998,0.0,0.74554243174425,30.7304027285905,32.045405604301,43.2069096122475
99,AGO,2019,7.88262506936516,-1.204,6596.756,21.179,27.4965016903098,49.7609216143959,6.13744698434697,0.0,0.814083850645771,27.504828641196,28.8978590593907,42.123209005715
100,AGO,2020,9.94654357144815,-0.893,6024.653,21.345,23.3946213847164,45.6782423367558,7.06304272536463,0.0,0.876758383885871,18.5719595053837,20.2476653863539,44.3955921450617
101,AGO,2021,11.4863453766476,-1.25,5906.891,23.307,16.1269540436105,47.5244095549704,6.54051297580083,0.0,1.01234906054638,28.2744398825844,29.9674348417559,40.9337415818833
102,AGO,2022,13.7377884974543,-0.758,5880.912,23.222,22.0635039995781,45.180052903576,7.44976869920042,,,,,41.1747693679878
103,AGO,2023,14.8932844097455,-1.052,5736.462,20.019,23.4714139423334,45.2359835508797,7.99098469427688,,,,,39.7695875379141
104,AGO,2024,16.4269606942903,,5711.848,20.833,,44.1506064922529,8.25719128395082,,,,,39.3498723748383
105,ALB,1990,,,5095.136,,,,,1.48916309567935,0.199187474772875,4.8458773941323,8.22402989872863,
106,ALB,1991,,,3690.679,,,,,2.32270804708197,0.151694214692069,3.61748146583453,9.88575364344613,
107,ALB,1992,,,3445.783,,,,,0.431830628040228,0.0984135087821083,4.67814330470611,11.7288387701529,
108,ALB,1993,,,3799.692,,,,,0.146794463346594,0.0967423101475636,2.64923826281687,3.37850179678418,
109,ALB,1994,,,4182.46,,,,,0.045027311565542,0.0376780789926274,1.52228488071084,1.83861310975966,
110,ALB,1995,32.8374497626885,-0.473,4582.92,,,19.7520120174809,5.7792679641904,0.0371836556084784,0.0291496090693974,1.15951602844704,1.41199451722271,40.4328782613505
111,ALB,1996,33.5616611921297,-0.264,5031.138,,,19.2241466662591,5.55414354336552,0.0374604683665921,0.0174110710674192,1.16070259405485,1.36152948949073,39.4663599187019
112,ALB,1997,28.9413145088437,-0.367,4509.643,18.398,,20.209552986729,5.18301860252376,0.00860043303615463,0.0212292713268089,1.08835644606329,1.31616086038518,41.4134800460265
113,ALB,1998,26.2610428305328,-0.438,4938.799,26.826,,16.9172110795014,5.13168815921025,0.0183314952147957,0.00222643541637826,0.233494630433512,0.373020813844308,42.9661858111346
114,ALB,1999,23.6225672955948,-0.347,5610.87,28.266,,18.5232144781417,5.0656135578178,0.0056724020334504,0.00168005565496385,0.494725403679998,0.582819936494746,45.4551517846673
115,ALB,2000,22.1790139473687,-0.204,6038.985,26.066,,21.712185305831,4.7114591532226,0.0,0.00703462737907052,1.07150056484779,1.20580664142954,42.1159390377732
116,ALB,2001,20.4524054141319,-0.159,6601.478,25.848,,24.386649861103,4.33924127218943,0.0,0.010399353794783,0.699922137592021,0.774294478401242,42.1990520460137
117,ALB,2002,19.7639164696809,-0.292,6921.684,25.323,,26.2383265737354,4.30775797620938,0.0,0.0117918086634504,0.687177627386246,0.765808881841202,40.8693014913812
118,ALB,2003,19.8076203314692,-0.141,7331.739,24.674,,27.084687755804,4.3432071193413,0.0,0.00919522316755073,0.692722774590139,0.765831615007164,39.0975551528255
119,ALB,2004,18.5630799913995,-0.252,7768.469,24.992,,27.7299752177294,4.47433152934748,0.00996934027917021,0.0048676691156837,0.793153163005221,0.868821575977377,39.5598988272926
120,ALB,2005,17.1247178955729,-0.233,8239.854,25.434,,28.1372131604488,4.79412473482729,0.0251232422071704,0.00402406818681407,1.02095374629243,1.10115055658531,40.3981318981217
121,ALB,2006,16.0415750334868,-0.352,8781.447,25.928,,28.4284255205783,5.30970953926052,0.121229707314126,0.00813351635635809,1.19244921679704,1.37890239530199,40.1991972841068
122,ALB,2007,15.5325494481234,-0.309,9377.463,26.13,,28.5772545670045,5.73178157063886,0.834611352735755,0.0111900092211739,1.24943402811758,2.17405008124285,40.5451705003217
123,ALB,2008,15.422100399492,0.224,10158.433,26.842,,28.5616497223775,5.42275270446205,0.0787066226839956,0.00841142402522897,1.60465469310703,1.77540436427071,41.0750286540131
124,ALB,2009,15.2792217271528,0.417,10570.167,26.093,1.3281935315116,27.5678722962167,5.65670894819093,0.0418367002792885,0.00648099662098859,0.923660115710382,1.04750341619612,42.0040238601938
125,ALB,2010,16.3586081914252,-0.592,11016.55,25.867,1.4645172043822,27.4749142839601,5.96064021748117,0.142023694482101,0.00925242566622937,1.30954317181467,1.52816814295294,41.3131845921318
126,ALB,2011,16.7202229491786,-0.487,11327.398,25.407,1.01687291597312,26.9409865024688,6.19222242619904,0.218928064038002,0.0136576272780024,2.4548890851063,2.89849835443056,42.2390195525462
127,ALB,2012,17.5913685516371,-0.464,11506.955,24.789,0.922637018907313,25.4077242038709,5.37937812993245,0.16577444361184,0.0164608412977661,2.86635104305394,3.23145242472225,43.5059236088597
128,ALB,2013,18.924817420614,-0.505,11643.566,23.977,0.890238022251303,25.506803612245,5.74765422818215,0.111634515955776,0.0171746839867787,3.03392407525612,3.32799084447126,42.6287844572944
129,ALB,2014,19.2377589164282,-0.57,11874.74,26.272,0.257234804303144,23.8286690584956,5.90710171744016,0.1053812583674,0.0201834576696399,3.12207615711342,3.41690043441322,42.6575638095964
130,ALB,2015,18.7471602773412,-0.745,12173.622,26.44,1.63419036731371,24.4814091473313,6.2759154301457,0.0657948465115933,0.019112954317569,1.45260618469079,1.73486186826951,42.8778647519282
131,ALB,2016,19.167190753497,-0.66,12597.301,27.642,0.784313365143227,23.8670178864359,6.30340554104145,0.00269413280085731,0.0139612587019387,0.884410718287188,1.05848104238626,43.4481768975831
132,ALB,2017,18.079078214296,-0.514,13039.696,27.756,0.0884579218158484,22.9533327106507,6.51640113307682,0.0,0.0188963304814835,1.12614227560188,1.34604237945034,44.5621307131911
133,ALB,2018,17.9155558179549,-0.53,13570.554,27.457,0.0447019828200661,23.7535886253159,6.70811506475057,0.04086882669798,0.022458616306127,1.46983381887842,1.71111628143642,44.3970282534603
134,ALB,2019,18.1603973706713,-0.558,13862.63,27.209,0.128427412960995,22.9655210859374,6.9674858625345,0.0363885551416296,0.0273613999739918,1.42437109584124,1.63497378546365,45.4534114346696
135,ALB,2020,18.8061417987988,-0.397,13419.375,25.853,0.285854495639881,23.4687213275448,7.06941394147026,0.038933811291737,0.0098718761210861,0.582225701330423,0.775369617467959,45.7213593039167
136,ALB,2021,17.7932055973056,-0.368,14639.597,27.527,0.419509988977299,22.4341167911667,6.91828942030926,0.180213705970408,0.049458339903858,1.04218369204761,1.44260146706838,45.2438461275936
137,ALB,2022,16.9844780351393,-0.459,15383.88,26.787,0.0596409977568037,23.025055723682,7.50461748873822,,,,,46.2094258130071
138,ALB,2023,16.2225671332527,-0.298,15935.294,27.919,0.682326849473647,23.0184718848368,6.87772568129271,,,,,47.957463905334
139,ALB,2024,15.4980110928492,,16476.659,27.717,,22.407038670305,6.16956820258264,,,,,48.8837979451904
140,AND,1990,,,,,,,,0.0,,,0.0,
141,AND,1991,,,,,,,,0.0,,,0.0,
142,AND,1992,,,,,,,,0.0,,,0.0,
143,AND,1993,,,,,,,,0.0,,,0.0,
144,AND,1994,,,,,,,,0.0,,,0.0,
145,AND,1995,,,,,,,,0.0,,,0.0,
146,AND,1996,,,,,,,,0.0,,,0.0,
147,AND,1997,,,,,,,,0.0,,,0.0,
148,AND,1998,,,,,,,,0.0,,,0.0,
149,AND,1999,,,,,,,,0.0,,,0.0,
150,AND,2000,0.517055747893417,,,,,14.8437550367806,3.83085443139985,0.0,,,0.0,76.5609990393852
151,AND,2001,0.441953155279431,,,27.362,,14.9240176087095,3.45174669836697,0.0,,,0.0,75.1939329781511
152,AND,2002,0.385887245890569,,,25.977,,15.0672890885022,3.43814816998333,0.0,,,0.0,74.7463595290032
153,AND,2003,0.419117893036526,,,25.98,,15.4949366544165,3.61578788906996,0.0,,,0.0,74.9370367361373
154,AND,2004,0.414741997881256,,,25.545,,15.7803540103879,3.65504788618828,0.0,,,0.0,74.7942373593759
155,AND,2005,0.380576808035011,,,23.305,,16.0357828783728,3.47674821321747,0.0,,,0.0,74.4198860237398
156,AND,2006,0.353522338328863,,,23.753,,16.1672951911525,3.43504662211946,0.0,,,0.0,74.1242699981489
157,AND,2007,0.368796683946436,,,24.774,23.571681463252,15.4735314793076,3.39881638773171,0.0,,,0.0,74.5592619910865
158,AND,2008,0.406917963904405,,,26.269,16.0908387086682,15.4327671138582,3.57693438403017,0.0,,,0.0,75.3640750593347
159,AND,2009,0.418928933319218,,,26.406,12.0967808426483,14.7664887100921,3.61231681311535,0.0,,,0.0,76.035601397438
160,AND,2010,0.466508601972863,,60467.086,28.501,23.4558060507799,13.1256460606154,3.69978980213733,0.0,,,0.0,76.991211654261
161,AND,2011,0.490560827241276,,60911.089,29.514,18.4901780504543,11.908853107908,3.66060401500449,0.0,,,0.0,77.375135201479
162,AND,2012,0.601164453935572,,57892.718,32.282,20.6476573542829,11.0715796683925,3.72383504240788,0.0,,,0.0,76.8249491306888
163,AND,2013,0.585558984254785,,55672.916,35.323,23.5947866942069,10.6182471491429,3.83815615460753,0.0,,,0.0,78.021575852346
164,AND,2014,0.537623493009676,,56578.793,33.805,20.6864866224754,10.1535313011382,3.67687366253974,0.0,,,0.0,78.2437091148297
165,AND,2015,0.513420109683398,,56460.538,34.982,22.6455691893207,9.98126871637019,3.70608985448457,0.0,,,0.0,78.6674143272447
166,AND,2016,0.521999648433619,,57455.308,38.636,24.4309106376305,10.1407794073814,3.74112485956452,0.0,,,0.0,78.1008536948862
167,AND,2017,0.559538512516191,,56352.197,38.19,23.2513189546623,10.3955176672591,3.74883272584872,0.0,,,0.0,77.8688586318041
168,AND,2018,0.546367882815281,,56208.168,38.601,28.4603950348388,11.0763337210625,3.61028448557391,0.0,,,0.0,77.6557919031876
169,AND,2019,0.522633248415779,,56330.948,38.15,32.5215915853416,11.6998176283166,3.67368951398301,0.0,,,0.0,77.5555098246535
170,AND,2020,0.559442769715814,,49728.236,41.27,23.0406088299837,12.6601582717327,3.73356933178986,0.0,,,0.0,79.8154154929299
171,AND,2021,0.531844879169824,,52819.99,37.877,24.3806762508654,12.3626363853047,4.06372177575712,0.0,,,0.0,79.3818503932806
172,AND,2022,0.487491862156614,,56415.783,39.731,13.3076613572665,11.1453411041301,3.57566714740944,,,,,78.1918257115356
173,AND,2023,0.47849213558896,,55317.396,38.758,21.4346319155008,12.4282261796617,3.39743699615492,,,,,78.3110227448023
174,AND,2024,0.46592379640818,,55218.64,38.47,,12.7530228782248,,,,,,77.5890386001388
175,ARE,1990,1.0584284754869,,105504.191,16.707,,58.9023505708529,7.4938885157824,0.0,1.28679743521128,35.3156119922356,36.6027000714668,40.0392209536602
176,ARE,1991,1.29776800811633,,103129.824,39.854,,46.7783014879946,7.42306391613121,0.0,1.42278115751413,23.5124336664395,24.9355118597408,51.9239305038891
177,ARE,1992,1.37862107758448,,101955.464,32.902,,55.2980232231106,7.58367150146651,0.0,1.44489185742813,23.314265622308,24.7594060168968,43.3233556993049
178,ARE,1993,1.48090107737512,,98689.425,28.606,,51.4799216454456,7.8437806072478,0.0,1.34984304373982,20.8005002641545,22.1505222562258,47.0391772771792
179,ARE,1994,1.83042501688033,,99050.302,28.344,,46.2603750878466,6.58769274582126,0.0,1.29651248840557,16.966789757447,18.263480223591,51.909199895273
180,ARE,1995,1.78706830470903,-0.116,97687.065,29.727,,45.5451739211502,6.77246265719199,0.0,1.52774715570848,16.3473463917171,17.8753368140734,52.6677577741408
181,ARE,1996,1.79243187203791,-0.187,101612.908,28.521,,46.3670023696682,6.63729265402844,0.0,1.60805442765848,19.1112827067212,20.7195621529487,51.8405657582938
182,ARE,1997,2.00402186456958,-0.194,104460.373,29.273,,45.4284115017034,7.89550062539303,0.0,1.71580198382946,16.9646090621951,18.6806267958819,52.567566633727
183,ARE,1998,2.18089049130306,-0.394,95932.627,26.839,,40.0235324596818,8.63108731478083,0.0,1.69523548425714,10.8323014620584,12.5278825303178,57.7955770490152
184,ARE,1999,2.33324519711343,-0.347,93071.464,25.586,,42.0206625694073,8.55748953651097,0.0,1.48019075248212,13.3744382605246,14.8547635599251,55.6460922334793
185,ARE,2000,2.26265009303746,-0.249,105865.836,32.449,,48.5170116316395,9.07200029229159,0.0,1.5402537160529,20.8440561536495,22.3844177151254,49.220338275323
186,ARE,2001,2.23820016235649,-0.272,101516.927,26.434,,49.6763412859899,13.3137591852656,0.0,1.79003505598156,15.8062390008792,17.5963966616315,48.0854585516536
187,ARE,2002,2.20332258864369,-0.062,98336.147,20.095,,47.5457475824448,13.0634763203571,0.0,1.59217479022602,14.6453240587361,16.2376283737788,50.2509298289115
188,ARE,2003,1.92768393253654,-0.078,100904.05,22.402,,49.1210129154604,12.2624610762446,0.0,1.40024746926002,17.8057010079321,19.2061128677808,48.951303152003
189,ARE,2004,1.66536190905993,0.09,104383.904,24.109,,51.6783480847693,11.5123829171924,0.0,1.3026745340904,20.9182068452778,22.2210170035245,46.6562900061707
190,ARE,2005,1.39540987408529,-0.129,100244.954,31.731,,55.6434763024807,10.608039735308,0.0,1.39252709986089,23.9417369873026,25.3343747676468,42.9608649080015
191,ARE,2006,1.09424400194674,0.033,90205.284,35.777,,57.903111718071,9.65695462798033,0.0,1.32306915187906,25.8820272214672,27.2052072035567,41.0026442799823
192,ARE,2007,0.976671167666283,-0.078,75018.704,34.783,,54.840228590251,9.0255775725641,0.0,1.21877202510384,23.7183455650517,24.9372063571947,44.1831002420827
193,ARE,2008,0.82730546409323,-0.399,59630.356,39.589,3.30651546598545,58.0179784435584,8.60026538838952,0.0,1.04274122887812,26.67204274176,27.7149122716078,41.1547160923483
194,ARE,2009,1.03688688860825,0.155,55633.163,28.87,,52.044956000368,9.19537711686217,0.0,1.29504191176003,18.418263242659,19.713461721995,46.9181571110237
195,ARE,2010,0.735025772222781,0.245,58118.434,31.646,,51.6784594801877,8.47542175500539,0.0,1.09696752906347,22.6797378677807,23.7768704858008,47.5865147475896
196,ARE,2011,0.65142159370015,-0.051,60775.516,35.459,,57.0771206752701,8.14829315976119,0.0,1.17972038186238,28.5990789001782,29.7789568323524,42.2714577310298
